"hc_id","year","identified_high_risk_6_9","sealants_high_risk_6_9"
"'031040",2016,"0","0"
"'0310560",2016,"325","62"
"'0310600",2016,"74","52"
"'031160",2016,"949","688"
"'031220",2016,"0","0"
"'031230",2016,"0","0"
"'031250",2016,"6","0"
"'031260",2016,"25","3"
"'031270",2016,"63","35"
"'0314560",2016,"182","70"
"'0315250",2016,"14","13"
"'031600",2016,"0","0"
"'031670",2016,"0","0"
"'031690",2016,"16","4"
"'031700",2016,"32","20"
"'031720",2016,"0","0"
"'031760",2016,"0","0"
"'031810",2016,"62","13"
"'031820",2016,"50","35"
"'0318380",2016,"0","0"
"'0318390",2016,"163","68"
"'0318400",2016,"0","0"
"'0318410",2016,"15","6"
"'0318420",2016,"125","30"
"'0321030",2016,"51","50"
"'032220",2016,"26","22"
"'0322280",2016,"63","61"
"'0322290",2016,"328","135"
"'032230",2016,"40","26"
"'032240",2016,"68","29"
"'0322430",2016,"0","0"
"'032300",2016,"94","48"
"'032430",2016,"38","26"
"'032440",2016,"0","0"
"'032560",2016,"20","8"
"'032600",2016,"287","240"
"'032650",2016,"15","13"
"'032700",2016,"725","274"
"'032750",2016,"761","544"
"'032840",2016,"29","1"
"'032900",2016,"261","63"
"'032960",2016,"370","118"
"'033010",2016,"115","42"
"'033080",2016,"15","15"
"'033090",2016,"156","88"
"'033100",2016,"0","0"
"'033130",2016,"64","29"
"'033180",2016,"0","0"
"'033200",2016,"330","72"
"'033230",2016,"0","0"
"'033620",2016,"143","67"
"'033690",2016,"11","9"
"'033770",2016,"29","4"
"'033780",2016,"7","4"
"'033930",2016,"348","28"
"'034050",2016,"10","9"
"'034060",2016,"183","53"
"'034100",2016,"536","80"
"'034120",2016,"155","20"
"'034140",2016,"44","7"
"'034180",2016,"49","24"
"'034190",2016,"467","279"
"'034210",2016,"33","32"
"'034230",2016,"402","14"
"'036640",2016,"3","2"
"'036670",2016,"254","132"
"'036820",2016,"0","0"
"'037020",2016,"159","89"
"'037030",2016,"607","250"
"'037150",2016,"67","35"
"'037460",2016,"0","0"
"'037480",2016,"76","18"
"'037920",2016,"71","22"
"'038440",2016,"124","81"
"'038580",2016,"12","7"
"'038800",2016,"118","21"
"'039290",2016,"0","0"
"'039840",2016,"337","105"
"'03E00037",2016,"7","3"
"'03E00038",2016,"19","16"
"'03E00049",2016,"30","16"
"'03E00050",2016,"28","13"
"'03E00052",2016,"0","0"
"'03E00060",2016,"189","161"
"'03E00061",2016,"142","12"
"'03E00099",2016,"0","0"
"'03E00144",2016,"4","4"
"'03E00227",2016,"0","0"
"'03E00324",2016,"0","0"
"'03E00360",2016,"75","7"
"'03E00378",2016,"178","80"
"'03E00493",2016,"0","0"
"'03E00494",2016,"113","42"
"'03E00495",2016,"0","0"
"'03E00504",2016,"0","0"
"'03E00505",2016,"527","84"
"'03E01039",2016,"24","11"
"'03E01047",2016,"1","0"
"'03E01049",2016,"0","0"
"'03E01054",2016,"29","23"
"'03E01064",2016,"0","0"
"'03E01107",2016,"11","5"
"'03E01182",2016,"330","86"
"'03E01218",2016,"0","0"
"'040130",2016,"765","37"
"'040210",2016,"599","262"
"'040250",2016,"185","71"
"'040310",2016,"149","149"
"'040320",2016,"247","103"
"'040330",2016,"158","118"
"'040340",2016,"379","125"
"'040370",2016,"363","214"
"'040380",2016,"252","87"
"'040390",2016,"5","2"
"'040400",2016,"117","18"
"'040410",2016,"125","55"
"'040490",2016,"19","6"
"'040570",2016,"31","20"
"'040600",2016,"72","14"
"'040650",2016,"38","20"
"'040670",2016,"723","641"
"'040750",2016,"158","59"
"'040760",2016,"97","40"
"'040780",2016,"131","116"
"'040890",2016,"111","52"
"'040900",2016,"120","34"
"'040910",2016,"0","0"
"'040940",2016,"303","32"
"'041000",2016,"334","26"
"'041020",2016,"126","62"
"'041110",2016,"0","0"
"'041180",2016,"0","0"
"'041190",2016,"420","358"
"'041230",2016,"0","0"
"'041260",2016,"1","1"
"'0412790",2016,"107","90"
"'0412810",2016,"494","318"
"'041290",2016,"0","0"
"'0412940",2016,"0","0"
"'0413090",2016,"28","15"
"'0413190",2016,"237","110"
"'041330",2016,"0","0"
"'0413490",2016,"1","0"
"'0413510",2016,"20","9"
"'0413580",2016,"157","66"
"'041370",2016,"0","0"
"'041410",2016,"139","45"
"'041420",2016,"8","5"
"'041440",2016,"4","2"
"'0414900",2016,"546","37"
"'0415310",2016,"0","0"
"'0416080",2016,"0","0"
"'041660",2016,"1743","424"
"'041680",2016,"3030","940"
"'041700",2016,"1740","1021"
"'0417140",2016,"1426","322"
"'041720",2016,"161","97"
"'041750",2016,"3312","2038"
"'041780",2016,"158","86"
"'0418990",2016,"506","68"
"'041960",2016,"15","6"
"'042010",2016,"2","0"
"'042030",2016,"0","0"
"'042040",2016,"0","0"
"'0420550",2016,"0","0"
"'0420630",2016,"12","7"
"'042070",2016,"12","1"
"'0421000",2016,"56","30"
"'042110",2016,"3","0"
"'0421240",2016,"0","0"
"'042160",2016,"0","0"
"'0421720",2016,"33","12"
"'0423590",2016,"0","0"
"'0423770",2016,"0","0"
"'042400",2016,"0","0"
"'042430",2016,"26","13"
"'042440",2016,"123","49"
"'042450",2016,"41","13"
"'042600",2016,"0","0"
"'042610",2016,"15","15"
"'0426190",2016,"1577","516"
"'042710",2016,"623","304"
"'042720",2016,"7","4"
"'042780",2016,"0","0"
"'0428200",2016,"5","1"
"'042850",2016,"0","0"
"'0429000",2016,"68","40"
"'043060",2016,"73","24"
"'043270",2016,"37","32"
"'043340",2016,"52","37"
"'0438110",2016,"6","2"
"'0438180",2016,"0","0"
"'0438230",2016,"484","60"
"'0438280",2016,"23","14"
"'0438590",2016,"1","1"
"'043920",2016,"2","1"
"'044030",2016,"4","3"
"'044090",2016,"1025","324"
"'044110",2016,"12","7"
"'044120",2016,"378","29"
"'044130",2016,"165","70"
"'0441420",2016,"0","0"
"'044150",2016,"151","62"
"'044230",2016,"1","0"
"'0442450",2016,"276","202"
"'0442510",2016,"0","0"
"'044310",2016,"1424","1259"
"'0443690",2016,"0","0"
"'044470",2016,"12","12"
"'0445230",2016,"0","0"
"'0445250",2016,"900","66"
"'044700",2016,"0","0"
"'044710",2016,"135","31"
"'044790",2016,"90","24"
"'044820",2016,"88","28"
"'0448530",2016,"0","0"
"'0448640",2016,"0","0"
"'044920",2016,"-","-"
"'045050",2016,"-","-"
"'0450640",2016,"0","0"
"'0450710",2016,"0","0"
"'045180",2016,"0","0"
"'045190",2016,"0","0"
"'045200",2016,"1","1"
"'0452070",2016,"1346","3"
"'0452110",2016,"0","0"
"'0452150",2016,"0","0"
"'045220",2016,"152","74"
"'045230",2016,"992","389"
"'045240",2016,"14","7"
"'045260",2016,"30","25"
"'0452880",2016,"0","0"
"'0452890",2016,"130","44"
"'0452910",2016,"4","4"
"'0452920",2016,"0","0"
"'045420",2016,"0","0"
"'045500",2016,"85","59"
"'045630",2016,"800","228"
"'045710",2016,"0","0"
"'045770",2016,"112","14"
"'045780",2016,"37","37"
"'045800",2016,"222","129"
"'046080",2016,"0","0"
"'046150",2016,"195","93"
"'046450",2016,"16","13"
"'046560",2016,"0","0"
"'046680",2016,"112","16"
"'046800",2016,"129","66"
"'046810",2016,"0","0"
"'046840",2016,"49","32"
"'046860",2016,"9","4"
"'046900",2016,"25","11"
"'046910",2016,"4","4"
"'047000",2016,"0","0"
"'047060",2016,"979","211"
"'047080",2016,"264","102"
"'047430",2016,"-","-"
"'047770",2016,"0","0"
"'047980",2016,"71","0"
"'047990",2016,"0","0"
"'048050",2016,"139","76"
"'048070",2016,"0","0"
"'048080",2016,"3","3"
"'048120",2016,"42","24"
"'048130",2016,"1","0"
"'048190",2016,"96","46"
"'048270",2016,"10","8"
"'048420",2016,"36","3"
"'048430",2016,"0","0"
"'048800",2016,"62","48"
"'048870",2016,"61","52"
"'048950",2016,"0","0"
"'048980",2016,"0","0"
"'049000",2016,"0","0"
"'049010",2016,"8","7"
"'049040",2016,"44","30"
"'049070",2016,"529","343"
"'049100",2016,"17","5"
"'049190",2016,"0","0"
"'04E00012",2016,"1","0"
"'04E00013",2016,"952","40"
"'04E00024",2016,"0","0"
"'04E00055",2016,"446","4"
"'04E00092",2016,"0","0"
"'04E00134",2016,"0","0"
"'04E00154",2016,"3","2"
"'04E00220",2016,"0","0"
"'04E00336",2016,"112","68"
"'04E00341",2016,"0","0"
"'04E00350",2016,"0","0"
"'04E00464",2016,"198","33"
"'04E00465",2016,"209","183"
"'04E00471",2016,"2","2"
"'04E00473",2016,"0","0"
"'04E00479",2016,"0","0"
"'04E00480",2016,"0","0"
"'04E00489",2016,"80","24"
"'04E00490",2016,"0","0"
"'04E00496",2016,"0","0"
"'04E00502",2016,"0","0"
"'04E00503",2016,"0","0"
"'04E00508",2016,"275","64"
"'04E00512",2016,"0","0"
"'04E00516",2016,"0","0"
"'04E00517",2016,"86","64"
"'04E00519",2016,"2","1"
"'04E00527",2016,"0","0"
"'04E00551",2016,"255","117"
"'04E00754",2016,"0","0"
"'04E01031",2016,"29","7"
"'04E01034",2016,"0","0"
"'04E01055",2016,"3","3"
"'04E01061",2016,"49","42"
"'04E01063",2016,"0","0"
"'04E01069",2016,"42","16"
"'04E01070",2016,"0","0"
"'04E01082",2016,"0","0"
"'04E01085",2016,"0","0"
"'04E01089",2016,"35","16"
"'04E01090",2016,"0","0"
"'04E01095",2016,"29","18"
"'04E01116",2016,"0","0"
"'04E01125",2016,"334","39"
"'04E01135",2016,"0","0"
"'04E01140",2016,"0","0"
"'04E01146",2016,"0","0"
"'04E01150",2016,"9","0"
"'04E01160",2016,"0","0"
"'04E01161",2016,"0","0"
"'04E01171",2016,"0","0"
"'04E01172",2016,"0","0"
"'04E01177",2016,"1","0"
"'04E01224",2016,"0","0"
"'04E01228",2016,"0","0"
"'050030",2016,"276","170"
"'050040",2016,"1091","25"
"'050060",2016,"139","32"
"'050080",2016,"134","63"
"'050210",2016,"730","260"
"'050220",2016,"909","456"
"'050290",2016,"0","0"
"'050320",2016,"0","0"
"'050360",2016,"809","442"
"'050390",2016,"44","40"
"'050560",2016,"49","30"
"'050580",2016,"72","53"
"'050640",2016,"254","190"
"'050840",2016,"2121","1508"
"'050900",2016,"340","104"
"'050920",2016,"0","0"
"'050960",2016,"163","116"
"'050990",2016,"564","277"
"'051020",2016,"137","62"
"'0510220",2016,"0","0"
"'0510280",2016,"133","57"
"'051030",2016,"80","21"
"'051050",2016,"229","124"
"'0510700",2016,"99","46"
"'0511020",2016,"332","191"
"'0512480",2016,"40","13"
"'0512780",2016,"123","73"
"'0513810",2016,"240","48"
"'0514720",2016,"20","16"
"'051490",2016,"133","81"
"'0515160",2016,"720","38"
"'0515170",2016,"4","2"
"'0515200",2016,"1880","929"
"'051570",2016,"67","67"
"'0516210",2016,"204","49"
"'0516380",2016,"902","815"
"'051660",2016,"87","26"
"'0516700",2016,"138","50"
"'051680",2016,"0","0"
"'0516820",2016,"159","65"
"'0517410",2016,"0","0"
"'051750",2016,"0","0"
"'051770",2016,"42","35"
"'051780",2016,"20","12"
"'051810",2016,"0","0"
"'051820",2016,"36","7"
"'0518270",2016,"239","179"
"'0518280",2016,"26","8"
"'0518290",2016,"0","0"
"'051830",2016,"448","216"
"'0518310",2016,"0","0"
"'0518330",2016,"0","0"
"'051840",2016,"21","3"
"'051880",2016,"1856","856"
"'051900",2016,"2","2"
"'051920",2016,"0","0"
"'051980",2016,"201","102"
"'052030",2016,"991","605"
"'052070",2016,"83","13"
"'052090",2016,"63","63"
"'052130",2016,"61","15"
"'052140",2016,"151","76"
"'052180",2016,"41","5"
"'052200",2016,"1","1"
"'052250",2016,"23","22"
"'052270",2016,"34","20"
"'052360",2016,"8","0"
"'0526100",2016,"27","23"
"'0526110",2016,"38","30"
"'0526690",2016,"516","272"
"'052700",2016,"0","0"
"'052710",2016,"40","26"
"'052730",2016,"29","29"
"'052760",2016,"2192","767"
"'052900",2016,"126","16"
"'052910",2016,"179","75"
"'053020",2016,"359","301"
"'053060",2016,"0","0"
"'0530860",2016,"6","5"
"'0530870",2016,"63","39"
"'0530890",2016,"95","39"
"'0530900",2016,"212","110"
"'0530920",2016,"47","18"
"'053110",2016,"579","13"
"'053130",2016,"0","0"
"'053150",2016,"0","0"
"'053160",2016,"62","21"
"'053200",2016,"694","40"
"'053210",2016,"815","489"
"'053280",2016,"29","17"
"'053300",2016,"0","0"
"'053320",2016,"1965","746"
"'0534830",2016,"114","68"
"'0535370",2016,"0","0"
"'0537520",2016,"432","33"
"'0537580",2016,"16","10"
"'0537600",2016,"649","264"
"'0537610",2016,"7","5"
"'0537630",2016,"808","28"
"'0537670",2016,"207","185"
"'056230",2016,"438","111"
"'056360",2016,"0","0"
"'056420",2016,"720","240"
"'056430",2016,"311","236"
"'056440",2016,"534","206"
"'056620",2016,"156","114"
"'056730",2016,"271","46"
"'056750",2016,"0","0"
"'056770",2016,"42","9"
"'056820",2016,"37","15"
"'056900",2016,"130","43"
"'056960",2016,"83","59"
"'057030",2016,"1379","367"
"'057110",2016,"122","38"
"'057250",2016,"109","40"
"'057260",2016,"782","29"
"'057270",2016,"212","16"
"'057440",2016,"157","83"
"'057480",2016,"71","30"
"'057580",2016,"50","12"
"'057880",2016,"176","43"
"'058470",2016,"164","106"
"'058480",2016,"546","327"
"'058490",2016,"-","-"
"'058660",2016,"-","-"
"'058870",2016,"258","188"
"'059030",2016,"1197","799"
"'059110",2016,"0","0"
"'059300",2016,"99","27"
"'059700",2016,"61","32"
"'059720",2016,"316","35"
"'059840",2016,"137","81"
"'059880",2016,"252","146"
"'05E00015",2016,"0","0"
"'05E00022",2016,"441","172"
"'05E00029",2016,"14","2"
"'05E00030",2016,"117","69"
"'05E00031",2016,"0","0"
"'05E00032",2016,"0","0"
"'05E00033",2016,"9","9"
"'05E00058",2016,"0","0"
"'05E00101",2016,"0","0"
"'05E00106",2016,"269","105"
"'05E00131",2016,"0","0"
"'05E00167",2016,"2291","1963"
"'05E00210",2016,"3","0"
"'05E00271",2016,"0","0"
"'05E00286",2016,"76","43"
"'05E00303",2016,"14","4"
"'05E00433",2016,"0","0"
"'05E00445",2016,"25","16"
"'05E00466",2016,"0","0"
"'05E00469",2016,"0","0"
"'05E00475",2016,"1","0"
"'05E00481",2016,"0","0"
"'05E00482",2016,"117","75"
"'05E00483",2016,"318","57"
"'05E00484",2016,"0","0"
"'05E00485",2016,"268","128"
"'05E00499",2016,"247","193"
"'05E01026",2016,"0","0"
"'05E01033",2016,"0","0"
"'05E01058",2016,"0","0"
"'05E01059",2016,"131","69"
"'05E01067",2016,"4","1"
"'05E01076",2016,"0","0"
"'05E01081",2016,"0","0"
"'05E01097",2016,"-","-"
"'05E01099",2016,"47","22"
"'05E01100",2016,"35","26"
"'05E01101",2016,"27","4"
"'05E01106",2016,"15","12"
"'05E01136",2016,"104","55"
"'05E01138",2016,"0","0"
"'05E01139",2016,"0","0"
"'05E01147",2016,"200","14"
"'05E01148",2016,"0","0"
"'05E01167",2016,"0","0"
"'05E01170",2016,"0","0"
"'05E01175",2016,"0","0"
"'05E01176",2016,"0","0"
"'05E01186",2016,"1","0"
"'05E01192",2016,"0","0"
"'05E01193",2016,"629","409"
"'05E01203",2016,"0","0"
"'05E01226",2016,"0","0"
"'05E01230",2016,"169","69"
"'060060",2016,"2","1"
"'060110",2016,"0","0"
"'060140",2016,"29","18"
"'060180",2016,"112","61"
"'060190",2016,"146","32"
"'060240",2016,"243","133"
"'060300",2016,"29","13"
"'060310",2016,"39","34"
"'060330",2016,"13","3"
"'060370",2016,"471","379"
"'060400",2016,"7","2"
"'060460",2016,"13","2"
"'060530",2016,"27","19"
"'060670",2016,"100","40"
"'060680",2016,"90","55"
"'060710",2016,"22","5"
"'060740",2016,"238","182"
"'060750",2016,"59","16"
"'060810",2016,"207","88"
"'060820",2016,"54","37"
"'060840",2016,"813","43"
"'060940",2016,"0","0"
"'060950",2016,"309","102"
"'061010",2016,"93","18"
"'0610680",2016,"96","57"
"'0611930",2016,"1","0"
"'0612020",2016,"0","0"
"'061220",2016,"135","53"
"'0612200",2016,"69","27"
"'0612210",2016,"0","0"
"'0612230",2016,"144","122"
"'061230",2016,"151","42"
"'061260",2016,"12","2"
"'0612740",2016,"0","0"
"'061290",2016,"142","45"
"'0613350",2016,"135","53"
"'0613920",2016,"50","10"
"'0614120",2016,"0","0"
"'0614320",2016,"124","34"
"'0614350",2016,"62","26"
"'0614360",2016,"189","41"
"'0614370",2016,"117","74"
"'061440",2016,"2","2"
"'061510",2016,"61","35"
"'061550",2016,"0","0"
"'061600",2016,"0","0"
"'061610",2016,"17","1"
"'0617170",2016,"29","12"
"'061730",2016,"63","47"
"'061750",2016,"258","86"
"'0618420",2016,"-","-"
"'0618980",2016,"310","132"
"'061920",2016,"318","15"
"'0619490",2016,"329","129"
"'0619500",2016,"393","196"
"'0619510",2016,"106","27"
"'062090",2016,"36","7"
"'0621080",2016,"19","9"
"'062120",2016,"46","8"
"'062140",2016,"3","2"
"'0621770",2016,"74","18"
"'0622350",2016,"90","85"
"'0622370",2016,"142","46"
"'0622420",2016,"19","6"
"'0622440",2016,"23","2"
"'0622450",2016,"0","0"
"'0622460",2016,"20","12"
"'0622470",2016,"93","50"
"'0622480",2016,"38","9"
"'062350",2016,"571","137"
"'062360",2016,"516","155"
"'0623760",2016,"11","4"
"'062390",2016,"52","27"
"'062480",2016,"29","7"
"'0625340",2016,"263","58"
"'0627010",2016,"78","20"
"'0627190",2016,"0","0"
"'0627260",2016,"0","0"
"'062730",2016,"84","28"
"'0627300",2016,"41","23"
"'0627740",2016,"87","31"
"'0627760",2016,"0","0"
"'0627800",2016,"10","3"
"'0627930",2016,"53","11"
"'0627960",2016,"0","0"
"'0627970",2016,"8","1"
"'062870",2016,"12","8"
"'062900",2016,"247","8"
"'062910",2016,"297","99"
"'063010",2016,"97","15"
"'0630790",2016,"29","16"
"'063250",2016,"364","259"
"'063380",2016,"182","14"
"'063450",2016,"283","205"
"'063620",2016,"529","190"
"'063710",2016,"2","1"
"'063720",2016,"0","0"
"'063730",2016,"9","1"
"'063740",2016,"181","69"
"'063890",2016,"98","13"
"'063910",2016,"109","47"
"'063920",2016,"63","17"
"'063930",2016,"42","11"
"'064760",2016,"24","0"
"'065800",2016,"52","1"
"'066540",2016,"36","13"
"'066570",2016,"45","16"
"'066580",2016,"9","5"
"'067090",2016,"73","29"
"'067230",2016,"61","9"
"'067560",2016,"62","62"
"'067570",2016,"0","0"
"'067960",2016,"15","12"
"'068160",2016,"1514","795"
"'068480",2016,"215","55"
"'069730",2016,"3","0"
"'06E00020",2016,"-","-"
"'06E00021",2016,"18","6"
"'06E00034",2016,"0","0"
"'06E00035",2016,"4","1"
"'06E00036",2016,"0","0"
"'06E00041",2016,"0","0"
"'06E00042",2016,"30","18"
"'06E00043",2016,"39","4"
"'06E00044",2016,"0","0"
"'06E00045",2016,"60","47"
"'06E00046",2016,"81","20"
"'06E00057",2016,"20","1"
"'06E00070",2016,"169","59"
"'06E00130",2016,"1","0"
"'06E00140",2016,"0","0"
"'06E00261",2016,"21","11"
"'06E00338",2016,"0","0"
"'06E00402",2016,"0","0"
"'06E00491",2016,"12","0"
"'06E00497",2016,"0","0"
"'06E00500",2016,"1","1"
"'06E00501",2016,"84","34"
"'06E00522",2016,"0","0"
"'06E00523",2016,"31","15"
"'06E01037",2016,"70","10"
"'06E01048",2016,"-","-"
"'06E01060",2016,"0","0"
"'06E01062",2016,"0","0"
"'06E01066",2016,"0","0"
"'06E01075",2016,"61","16"
"'06E01083",2016,"78","64"
"'06E01098",2016,"3","0"
"'06E01137",2016,"0","0"
"'06E01145",2016,"1","0"
"'06E01178",2016,"0","0"
"'06E01188",2016,"-","-"
"'06E01197",2016,"0","0"
"'06E01198",2016,"0","0"
"'06E01205",2016,"0","0"
"'06E01206",2016,"0","0"
"'070090",2016,"33","5"
"'070150",2016,"20","14"
"'070270",2016,"144","29"
"'070290",2016,"404","147"
"'070300",2016,"332","101"
"'070370",2016,"80","21"
"'070430",2016,"429","142"
"'070530",2016,"0","0"
"'070550",2016,"604","336"
"'070890",2016,"394","377"
"'071170",2016,"73","45"
"'071190",2016,"248","57"
"'0712430",2016,"9","2"
"'0712470",2016,"283","178"
"'071370",2016,"442","193"
"'071410",2016,"83","44"
"'0714880",2016,"70","23"
"'0714960",2016,"273","131"
"'0715040",2016,"14","13"
"'071670",2016,"145","28"
"'071700",2016,"444","235"
"'0717410",2016,"80","39"
"'0718570",2016,"0","0"
"'0718730",2016,"603","235"
"'0719270",2016,"79","46"
"'072100",2016,"1879","22"
"'072110",2016,"351","227"
"'072130",2016,"497","239"
"'073080",2016,"80","55"
"'073430",2016,"3107","515"
"'074010",2016,"240","217"
"'074020",2016,"632","631"
"'074400",2016,"439","146"
"'074490",2016,"587","457"
"'074540",2016,"336","109"
"'074630",2016,"121","39"
"'074650",2016,"24","24"
"'075300",2016,"642","240"
"'075660",2016,"194","144"
"'076290",2016,"980","676"
"'076340",2016,"0","0"
"'077200",2016,"860","210"
"'077310",2016,"515","409"
"'077470",2016,"589","567"
"'077570",2016,"1033","268"
"'078000",2016,"708","16"
"'078030",2016,"113","55"
"'078170",2016,"86","36"
"'07E00016",2016,"0","0"
"'07E00017",2016,"85","56"
"'07E00059",2016,"57","31"
"'07E00251",2016,"160","41"
"'07E00470",2016,"267","111"
"'07E00472",2016,"584","495"
"'07E00486",2016,"79","16"
"'07E00513",2016,"11","6"
"'07E00514",2016,"0","0"
"'07E00515",2016,"102","41"
"'07E01041",2016,"328","229"
"'07E01084",2016,"749","308"
"'07E01086",2016,"42","2"
"'07E01094",2016,"60","41"
"'07E01134",2016,"0","0"
"'07E01149",2016,"0","0"
"'07E01164",2016,"325","246"
"'07E01179",2016,"0","0"
"'07E01216",2016,"21","7"
"'080030",2016,"178","53"
"'080060",2016,"1289","527"
"'080100",2016,"8","5"
"'080130",2016,"567","248"
"'080140",2016,"355","87"
